area,year,month,mean_mean_temp,max_mean_temp,min_mean_temp,mean_max_temp,max_max_temp,min_max_temp,mean_min_temp,max_min_temp,min_min_temp,mean_sum_rain,max_sum_rain,min_sum_rain,mean_sun_time,max_sun_time,min_sun_time,sum_sun_time,mean_mean_humid,max_mean_humid,min_mean_humid,sum_isOver6TimeSunset
åFíJ,2008,2,3.7103448275862068,6.9,0.2,9.244827586206897,14.4,4.0,-1.0517241379310345,1.6,-3.2,0.8448275862068966,13.0,0.0,7.724137931034483,10.9,0.0,224.0,52.48275862068966,95.0,37.0,22.0
åFíJ,2008,3,9.587096774193547,14.7,5.4,15.6,21.3,10.2,4.809677419354839,11.4,-0.2,1.8064516129032258,15.5,0.0,6.429032258064517,11.2,0.0,199.3,59.12903225806452,90.0,37.0,18.0
åFíJ,2008,4,14.17,19.9,9.3,19.766666666666666,28.9,11.4,9.35,13.4,4.8,6.133333333333334,65.5,0.0,5.986666666666666,11.6,0.0,179.6,64.56666666666666,93.0,30.0,16.0
åFíJ,2008,5,18.287096774193547,24.1,11.7,23.60967741935484,31.6,14.7,14.077419354838709,18.0,9.0,5.354838709677419,55.0,0.0,5.070967741935484,13.3,0.0,157.20000000000002,69.09677419354838,92.0,36.0,14.0
åFíJ,2008,6,21.426666666666666,24.8,15.4,25.996666666666666,31.4,16.9,17.709999999999997,22.1,11.6,5.95,48.5,0.0,3.92,12.9,0.0,117.6,75.73333333333333,94.0,52.0,9.0
åFíJ,2008,7,26.77741935483871,30.3,22.2,32.23548387096774,36.2,26.4,22.94516129032258,26.8,18.0,2.725806451612903,43.0,0.0,5.158064516129032,12.2,0.0,159.9,74.25806451612904,86.0,64.0,14.0
åFíJ,2008,8,26.238709677419354,30.9,18.9,30.951612903225808,37.3,19.8,23.14516129032258,26.6,17.8,11.725806451612904,111.5,0.0,4.283870967741936,11.9,0.0,132.8,78.2258064516129,96.0,66.0,12.0
åFíJ,2008,9,23.446666666666665,28.5,15.7,27.986666666666668,34.5,16.5,19.936666666666667,25.0,13.5,4.833333333333333,39.0,0.0,4.756666666666667,11.9,0.0,142.70000000000002,73.5,90.0,44.0,13.0
åFíJ,2008,10,18.14516129032258,21.0,12.0,23.14516129032258,27.5,15.3,14.10967741935484,17.5,8.5,2.4516129032258065,27.0,0.0,5.306451612903226,10.9,0.0,164.5,71.0,93.0,52.0,16.0
åFíJ,2008,11,11.33,16.0,6.9,16.303333333333335,25.2,8.7,7.08,11.6,0.7,1.6333333333333333,21.5,0.0,5.45,10.1,0.0,163.5,65.66666666666667,92.0,37.0,18.0
åFíJ,2008,12,7.270967741935484,12.3,3.1,12.796774193548387,19.1,6.6,2.5387096774193547,7.6,-1.8,1.7096774193548387,14.5,0.0,6.770967741935484,9.5,0.0,209.9,63.16129032258065,87.0,36.0,23.0
åFíJ,2009,1,4.970967741935484,10.1,2.0,10.096774193548388,16.5,4.8,0.7774193548387097,7.8,-3.6,3.6774193548387095,62.5,0.0,5.767741935483872,9.7,0.0,178.8,57.903225806451616,93.0,37.0,20.0
åFíJ,2009,2,6.125,13.9,3.0,11.464285714285714,22.8,4.2,1.4535714285714287,8.1,-2.2,0.625,9.5,0.0,6.167857142857143,10.4,0.0,172.7,56.25,90.0,35.0,17.0
åFíJ,2009,3,8.583870967741936,15.4,2.5,14.070967741935483,23.8,6.2,3.829032258064516,7.3,-0.2,1.3225806451612903,29.0,0.0,6.264516129032258,11.3,0.0,194.20000000000002,52.354838709677416,83.0,33.0,17.0
åFíJ,2009,4,14.706666666666667,19.0,8.7,20.886666666666667,28.2,11.2,9.35,14.3,2.7,3.0833333333333335,36.0,0.0,8.063333333333334,12.7,0.0,241.9,56.6,93.0,36.0,22.0
åFíJ,2009,5,19.700000000000003,23.7,15.4,24.932258064516127,33.3,16.9,15.038709677419355,19.1,9.7,2.5161290322580645,18.5,0.0,5.251612903225807,13.3,0.0,162.8,65.64516129032258,91.0,30.0,13.0
åFíJ,2009,6,22.16,27.3,18.5,26.96333333333333,34.5,19.8,18.346666666666668,22.1,12.6,4.533333333333333,43.5,0.0,3.6933333333333334,11.2,0.0,110.8,74.7,92.0,56.0,10.0
åFíJ,2009,7,25.70967741935484,29.5,21.2,30.080645161290324,36.8,22.9,22.323333333333334,25.2,19.9,5.532258064516129,39.0,0.0,2.764516129032258,12.0,0.0,85.7,77.29032258064517,91.0,58.0,4.0
åFíJ,2009,8,25.93548387096774,29.6,19.9,30.83225806451613,35.6,21.3,22.31935483870968,25.4,18.5,4.661290322580645,56.5,0.0,4.625806451612903,10.3,0.0,143.4,74.7741935483871,94.0,60.0,12.0
åFíJ,2009,9,22.37,25.8,19.4,27.176666666666666,32.3,20.9,18.553333333333335,21.5,15.0,0.5833333333333334,8.5,0.0,5.013333333333334,11.4,0.0,150.4,67.46666666666667,85.0,44.0,14.0
åFíJ,2009,10,17.425806451612903,21.4,13.9,22.216129032258067,26.7,14.9,13.551612903225806,17.9,10.3,5.338709677419355,76.0,0.0,5.325806451612903,11.0,0.0,165.1,69.38709677419355,90.0,51.0,15.0
åFíJ,2009,11,11.713333333333333,16.7,6.1,16.566666666666666,23.9,7.7,7.266666666666667,15.0,2.3,3.05,48.5,0.0,4.776666666666667,9.9,0.0,143.3,68.96666666666667,89.0,49.0,14.0
åFíJ,2009,12,7.112903225806452,12.3,2.8,12.096774193548388,18.2,8.0,3.0677419354838706,8.9,-3.0,1.3548387096774193,18.0,0.0,6.487096774193549,9.4,0.0,201.1,60.354838709677416,86.0,44.0,20.0
åFíJ,2010,1,4.825806451612903,8.6,1.8,10.970967741935485,19.2,4.4,-0.4516129032258065,4.0,-3.9,0.08064516129032258,2.5,0.0,7.948387096774193,9.8,0.0,246.4,49.225806451612904,76.0,37.0,27.0
åFíJ,2010,2,5.0249999999999995,12.1,1.1,9.910714285714286,20.4,2.5,0.6142857142857142,8.8,-4.2,1.9107142857142858,17.5,0.0,4.796428571428572,10.5,0.0,134.3,68.35714285714286,88.0,46.0,13.0
åFíJ,2010,3,7.812903225806451,13.6,2.0,13.025806451612903,21.8,4.7,3.2419354838709675,9.2,-0.6,3.9193548387096775,33.5,0.0,5.006451612903225,11.1,0.0,155.2,65.58064516129032,90.0,41.0,15.0
åFíJ,2010,4,11.423333333333334,18.3,5.1,16.93,25.9,7.6,6.53,12.2,0.4,4.55,28.5,0.0,4.87,12.8,0.0,146.1,66.33333333333333,90.0,37.0,12.0
åFíJ,2010,5,18.45483870967742,24.7,14.2,24.080645161290324,32.6,16.7,13.187096774193549,17.3,8.1,3.693548387096774,36.0,0.0,6.941935483870967,13.1,0.0,215.2,61.516129032258064,93.0,41.0,21.0
åFíJ,2010,6,23.58,27.7,18.2,29.116666666666667,33.1,21.7,19.163333333333334,24.4,11.7,3.3,22.5,0.0,5.593333333333334,12.9,0.0,167.8,67.86666666666666,89.0,50.0,14.0
åFíJ,2010,7,27.30322580645161,32.0,21.7,32.564516129032256,38.0,24.6,23.270967741935483,27.2,19.1,4.483870967741935,31.0,0.0,5.783870967741936,12.7,0.0,179.3,74.3225806451613,90.0,56.0,16.0
åFíJ,2010,8,29.30322580645161,31.9,26.2,34.78064516129032,37.9,29.7,25.219354838709677,26.9,23.2,1.3387096774193548,18.5,0.0,6.409677419354838,11.4,0.0,198.7,70.45161290322581,81.0,64.0,19.0
åFíJ,2010,9,24.686666666666667,31.4,15.8,29.96333333333333,38.1,16.7,20.563333333333333,26.6,11.9,8.766666666666667,61.0,0.0,5.7,12.2,0.0,171.0,70.26666666666667,91.0,52.0,16.0
åFíJ,2010,10,18.080645161290324,23.8,8.9,21.896774193548385,29.2,10.5,14.8,20.1,7.3,4.387096774193548,48.0,0.0,3.1129032258064515,10.6,0.0,96.5,73.12903225806451,88.0,50.0,7.0
åFíJ,2010,11,11.603333333333333,16.1,8.0,17.163333333333334,21.6,10.2,6.75,13.9,2.5,3.25,55.5,0.0,6.276666666666667,9.8,0.0,188.3,63.36666666666667,82.0,46.0,18.0
åFíJ,2010,12,7.603225806451612,14.0,2.5,13.3,20.8,6.2,2.929032258064516,8.9,-2.3,3.306451612903226,46.0,0.0,6.932258064516129,9.5,0.0,214.9,58.96774193548387,79.0,41.0,24.0
åFíJ,2011,1,3.267741935483871,5.6,1.0,9.348387096774195,14.5,6.0,-1.6096774193548387,1.5,-4.6,0.0,0.0,0.0,8.348387096774195,9.9,2.2,258.8,46.58064516129032,73.0,39.0,29.0
åFíJ,2011,2,5.389285714285714,10.6,1.3,11.299999999999999,22.6,3.9,0.5392857142857143,3.5,-4.3,2.0535714285714284,22.0,0.0,6.332142857142857,10.5,0.0,177.3,57.142857142857146,86.0,38.0,17.0
åFíJ,2011,3,6.787096774193548,11.7,1.8,13.058064516129033,20.3,6.8,1.464516129032258,7.0,-2.2,1.4838709677419355,17.5,0.0,7.606451612903226,11.8,0.0,235.8,53.096774193548384,91.0,37.0,24.0
åFíJ,2011,4,13.286666666666667,18.7,7.5,20.206666666666667,27.5,11.8,7.016666666666667,13.5,-0.8,1.4,33.0,0.0,6.95,12.2,0.0,208.5,53.36666666666667,89.0,31.0,19.0
åFíJ,2011,5,18.09032258064516,23.7,14.4,23.79032258064516,32.1,16.4,13.461290322580645,16.6,9.9,7.290322580645161,86.0,0.0,4.925806451612903,12.6,0.0,152.7,67.58064516129032,97.0,35.0,12.0
åFíJ,2011,6,22.970000000000002,31.3,14.2,27.763333333333332,39.8,15.5,18.876666666666665,24.9,11.8,2.9166666666666665,17.5,0.0,3.956666666666666,12.4,0.0,118.69999999999999,74.9,93.0,57.0,7.0
åFíJ,2011,7,27.370967741935484,31.0,21.6,33.016129032258064,38.2,24.4,23.287096774193547,26.1,17.8,10.629032258064516,204.5,0.0,6.04516129032258,13.3,0.0,187.4,72.54838709677419,94.0,58.0,14.0
åFíJ,2011,8,27.01290322580645,32.0,20.5,31.96451612903226,38.3,21.8,23.270967741935483,27.2,19.2,3.2419354838709675,23.0,0.0,5.435483870967742,12.5,0.0,168.5,77.19354838709677,93.0,59.0,16.0
åFíJ,2011,9,24.203333333333333,28.5,17.4,29.383333333333333,34.5,19.5,20.13,24.8,12.7,9.333333333333334,118.0,0.0,6.133333333333334,11.6,0.0,184.0,75.26666666666667,96.0,59.0,17.0
åFíJ,2011,10,17.687096774193545,22.4,12.5,22.193548387096776,28.6,15.9,13.690322580645162,18.0,7.4,2.5483870967741935,44.0,0.0,4.745161290322581,10.7,0.0,147.1,69.2258064516129,97.0,44.0,14.0
åFíJ,2011,11,12.556666666666667,18.0,7.4,17.986666666666668,23.8,12.2,8.0,15.5,2.2,1.1833333333333333,25.0,0.0,5.793333333333334,9.9,0.0,173.8,68.9,94.0,43.0,17.0
åFíJ,2011,12,5.380645161290323,11.7,2.3,10.751612903225807,16.8,6.8,0.8774193548387098,7.0,-2.4,1.3225806451612903,28.5,0.0,6.535483870967742,9.4,0.0,202.6,60.70967741935484,96.0,42.0,21.0
åFíJ,2012,1,2.870967741935484,5.0,0.5,8.44516129032258,12.0,3.2,-1.5903225806451613,2.1,-5.6,1.0,15.0,0.0,6.874193548387097,9.8,0.0,213.1,55.483870967741936,94.0,40.0,23.0
åFíJ,2012,2,3.8413793103448275,10.2,0.6,9.289655172413791,15.5,2.8,-0.7724137931034484,6.9,-5.4,1.2758620689655173,16.0,0.0,6.520689655172413,10.7,0.0,189.1,53.62068965517241,89.0,38.0,19.0
åFíJ,2012,3,7.490322580645161,12.8,4.1,12.86774193548387,20.9,6.7,2.9935483870967743,9.2,-0.9,2.5806451612903225,27.0,0.0,5.645161290322581,11.8,0.0,175.0,60.806451612903224,94.0,34.0,16.0
åFíJ,2012,4,13.226666666666667,19.9,6.4,18.923333333333336,28.4,11.0,8.24,16.3,0.5,3.066666666666667,41.5,0.0,5.9766666666666675,12.1,0.0,179.3,64.1,95.0,34.0,16.0
åFíJ,2012,5,18.65806451612903,21.7,14.3,24.42258064516129,28.7,16.5,13.870967741935484,16.8,9.3,7.435483870967742,94.0,0.0,7.251612903225807,13.2,0.0,224.8,65.61290322580645,96.0,42.0,20.0
åFíJ,2012,6,21.136666666666667,26.7,16.8,26.03666666666667,32.7,18.5,17.30666666666667,21.5,14.0,5.6,77.0,0.0,4.663333333333333,13.5,0.0,139.9,74.03333333333333,94.0,59.0,11.0
åFíJ,2012,7,26.33225806451613,31.2,19.0,31.4741935483871,37.8,21.1,22.351612903225806,26.4,16.8,3.096774193548387,24.0,0.0,5.209677419354839,11.4,0.0,161.5,75.29032258064517,91.0,65.0,14.0
åFíJ,2012,8,28.903225806451612,30.8,26.3,35.170967741935485,37.2,31.1,24.299999999999997,25.8,21.8,0.7741935483870968,9.5,0.0,8.612903225806452,12.6,2.1,267.0,68.19354838709677,81.0,60.0,23.0
åFíJ,2012,9,25.283333333333335,28.2,19.0,30.759999999999998,35.0,21.0,21.516666666666666,24.4,15.7,5.966666666666667,81.0,0.0,5.28,10.8,0.0,158.4,75.1,95.0,63.0,14.0
åFíJ,2012,10,17.92258064516129,26.4,11.5,23.08709677419355,32.6,13.9,13.52258064516129,20.9,6.9,2.193548387096774,23.0,0.0,5.964516129032258,10.3,0.0,184.9,67.6774193548387,93.0,46.0,17.0
åFíJ,2012,11,10.693333333333333,14.9,5.0,15.713333333333333,22.1,9.1,6.4,11.8,0.1,1.7666666666666666,22.5,0.0,5.63,10.0,0.0,168.9,62.0,94.0,46.0,17.0
åFíJ,2012,12,5.341935483870968,11.2,2.1,10.696774193548388,17.1,5.8,0.7096774193548387,5.9,-4.3,0.6612903225806451,14.5,0.0,6.241935483870968,9.4,0.0,193.5,54.54838709677419,84.0,37.0,18.0
åFíJ,2013,1,3.648387096774193,6.2,0.9,9.370967741935484,14.8,5.9,-1.167741935483871,2.6,-4.8,0.9838709677419355,30.5,0.0,8.016129032258064,9.9,0.0,248.5,50.61290322580645,80.0,39.0,27.0
åFíJ,2013,2,4.314285714285714,10.8,1.4,9.87857142857143,19.5,5.3,-0.39285714285714285,4.3,-3.4,0.5892857142857143,13.0,0.0,7.439285714285715,10.9,0.0,208.3,48.07142857142857,85.0,32.0,20.0
åFíJ,2013,3,10.370967741935484,18.6,4.9,16.858064516129033,26.1,8.3,4.829032258064516,13.2,-1.1,0.7419354838709677,7.0,0.0,6.95483870967742,11.5,0.0,215.6,53.16129032258065,88.0,28.0,20.0
åFíJ,2013,4,13.24,18.4,6.8,19.383333333333333,26.4,10.6,7.663333333333333,13.3,2.7,5.6,59.5,0.0,7.15,13.0,0.0,214.5,57.36666666666667,90.0,32.0,20.0
åFíJ,2013,5,19.14516129032258,23.3,13.4,25.63225806451613,31.6,18.3,13.761290322580646,19.0,6.9,0.9838709677419355,15.5,0.0,8.490322580645161,13.5,0.0,263.2,59.45161290322581,92.0,29.0,22.0
åFíJ,2013,6,22.709999999999997,25.7,19.0,27.956666666666667,31.9,22.7,19.003333333333334,22.7,13.7,2.966666666666667,40.0,0.0,4.096666666666667,13.1,0.0,122.9,74.03333333333333,94.0,54.0,9.0
åFíJ,2013,7,26.509677419354837,30.8,23.0,32.00322580645162,38.3,24.0,22.641935483870967,25.8,20.0,3.725806451612903,50.0,0.0,5.187096774193549,12.8,0.0,160.8,74.29032258064517,95.0,58.0,14.0
åFíJ,2013,8,28.370967741935484,33.4,24.4,33.91935483870968,39.3,27.6,24.04516129032258,27.8,19.9,4.919354838709677,46.5,0.0,6.77741935483871,12.3,0.0,210.1,70.96774193548387,90.0,57.0,20.0
åFíJ,2013,9,23.59,28.4,18.4,28.453333333333333,35.7,23.1,19.676666666666666,24.3,11.9,8.633333333333333,105.0,0.0,5.58,11.8,0.0,167.4,74.9,95.0,54.0,16.0
åFíJ,2013,10,18.567741935483873,24.4,13.3,22.822580645161292,32.0,15.8,15.180645161290323,21.4,6.3,9.983870967741936,104.0,0.0,3.851612903225807,10.9,0.0,119.4,75.51612903225806,98.0,42.0,8.0
åFíJ,2013,11,10.860000000000001,16.0,7.0,16.633333333333333,22.3,12.0,5.916666666666667,12.4,0.1,0.5166666666666667,9.0,0.0,6.536666666666666,9.9,0.0,196.1,61.833333333333336,88.0,41.0,21.0
åFíJ,2013,12,6.087096774193548,9.1,3.3,11.77741935483871,16.6,6.9,1.058064516129032,4.7,-2.1,1.3387096774193548,17.5,0.0,6.754838709677419,9.5,0.0,209.4,57.354838709677416,94.0,37.0,22.0
åFíJ,2014,1,3.9129032258064513,7.7,0.4,10.174193548387096,15.2,5.1,-1.167741935483871,2.8,-4.0,0.16129032258064516,5.0,0.0,8.096774193548388,10.0,0.5,251.0,46.87096774193548,62.0,35.0,27.0
åFíJ,2014,2,3.6964285714285716,12.1,-0.8,8.64642857142857,18.5,1.2,-0.7464285714285713,5.2,-4.7,6.732142857142857,104.0,0.0,6.839285714285714,10.7,0.0,191.5,56.5,88.0,39.0,20.0
åFíJ,2014,3,8.729032258064517,15.8,3.0,14.338709677419354,24.7,6.5,3.6129032258064515,11.8,-2.6,1.2258064516129032,14.5,0.0,7.187096774193549,11.7,0.0,222.8,51.516129032258064,89.0,33.0,22.0
åFíJ,2014,4,13.986666666666668,18.8,8.3,20.64,26.3,12.3,8.1,13.6,2.8,1.3666666666666667,16.5,0.0,8.173333333333334,12.5,0.0,245.2,51.56666666666667,93.0,22.0,21.0
åFíJ,2014,5,19.780645161290323,25.9,13.4,26.425806451612903,33.6,16.2,13.996774193548386,18.6,7.6,3.5161290322580645,58.5,0.0,8.432258064516128,13.3,0.0,261.4,57.70967741935484,86.0,27.0,24.0
åFíJ,2014,6,22.94333333333333,27.1,17.9,27.873333333333335,35.0,18.9,19.313333333333333,21.2,17.2,10.866666666666667,111.5,0.0,5.076666666666667,13.3,0.0,152.3,74.7,97.0,40.0,12.0
åFíJ,2014,7,26.251612903225805,30.8,20.7,31.306451612903224,37.0,22.1,22.36774193548387,25.8,19.3,4.129032258064516,25.5,0.0,6.080645161290323,12.3,0.0,188.5,75.0,94.0,53.0,17.0
åFíJ,2014,8,27.003225806451614,32.0,20.6,31.667741935483868,38.8,22.2,23.23225806451613,26.4,19.2,3.0483870967741935,37.0,0.0,4.938709677419355,12.8,0.0,153.1,75.64516129032258,93.0,57.0,13.0
åFíJ,2014,9,22.066666666666666,26.1,18.6,27.123333333333335,32.1,21.7,17.796666666666667,22.5,13.0,3.2,35.0,0.0,5.88,11.6,0.0,176.4,69.93333333333334,93.0,50.0,16.0
åFíJ,2014,10,17.45483870967742,24.3,12.8,22.316129032258065,30.8,14.6,13.306451612903226,21.1,6.4,9.096774193548388,89.5,0.0,5.47741935483871,10.6,0.0,169.8,69.6774193548387,94.0,38.0,16.0
åFíJ,2014,11,12.379999999999999,17.3,7.7,16.803333333333335,22.5,10.6,8.076666666666666,14.4,3.6,2.0166666666666666,30.5,0.0,5.073333333333333,10.0,0.0,152.2,65.36666666666666,95.0,42.0,14.0
åFíJ,2014,12,5.329032258064516,12.9,1.8,10.793548387096775,15.6,7.2,0.4774193548387096,10.6,-3.5,0.6129032258064516,8.0,0.0,6.519354838709678,9.4,0.0,202.1,54.096774193548384,87.0,34.0,21.0
åFíJ,2015,1,4.699999999999999,9.2,1.5,9.85483870967742,16.8,3.8,0.3838709677419355,6.2,-4.6,1.064516129032258,18.0,0.0,6.82258064516129,9.7,0.0,211.5,49.83870967741935,86.0,34.0,23.0
åFíJ,2015,2,4.946428571428571,10.5,2.3,10.239285714285714,17.3,4.0,0.49642857142857144,6.2,-3.5,0.9464285714285714,11.0,0.0,6.9678571428571425,10.6,0.0,195.1,55.785714285714285,91.0,27.0,19.0
åFíJ,2015,3,9.593548387096773,16.5,3.9,15.503225806451614,25.0,6.2,4.17741935483871,10.1,-1.4,1.7258064516129032,19.0,0.0,7.019354838709678,12.0,0.0,217.6,50.54838709677419,86.0,25.0,19.0
åFíJ,2015,4,14.17,21.8,3.3,19.933333333333334,30.9,7.8,8.92,14.3,0.8,2.716666666666667,19.5,0.0,5.42,12.4,0.0,162.6,64.73333333333333,93.0,41.0,14.0
åFíJ,2015,5,21.219354838709677,25.5,16.8,27.56451612903226,32.6,21.0,15.32258064516129,20.3,9.5,1.1935483870967742,16.5,0.0,8.219354838709679,13.1,0.0,254.8,52.193548387096776,78.0,31.0,22.0
åFíJ,2015,6,22.35666666666667,25.8,17.8,27.546666666666667,32.9,21.0,18.27,21.3,13.9,8.016666666666667,51.5,0.0,5.083333333333333,12.3,0.0,152.5,69.5,93.0,31.0,13.0
åFíJ,2015,7,26.664516129032258,31.9,19.9,31.561290322580643,38.2,21.4,22.838709677419356,26.9,18.7,7.951612903225806,159.5,0.0,5.803225806451613,13.0,0.0,179.9,75.48387096774194,94.0,56.0,15.0
åFíJ,2015,8,26.73225806451613,31.7,19.2,31.429032258064513,38.6,20.7,23.4,26.5,17.2,5.725806451612903,105.0,0.0,4.841935483870968,11.8,0.0,150.1,73.74193548387096,95.0,57.0,13.0
åFíJ,2015,9,22.396666666666665,26.3,17.5,26.32,32.2,18.3,19.09,23.0,14.7,9.25,115.5,0.0,4.03,11.1,0.0,120.9,74.43333333333334,95.0,37.0,11.0
åFíJ,2015,10,17.761290322580646,21.9,12.9,22.796774193548387,27.9,15.0,13.541935483870969,17.2,9.5,0.7096774193548387,6.5,0.0,6.47741935483871,10.8,0.0,200.8,60.45161290322581,91.0,31.0,20.0
åFíJ,2015,11,13.176666666666668,17.6,8.2,17.303333333333335,23.3,10.5,9.513333333333332,14.1,2.4,3.933333333333333,29.5,0.0,4.22,10.2,0.0,126.6,71.7,94.0,47.0,11.0
åFíJ,2015,12,8.25483870967742,12.1,4.4,13.287096774193548,19.2,8.3,3.5903225806451613,9.6,-0.7,0.6935483870967742,14.5,0.0,6.316129032258065,9.5,0.0,195.8,55.45161290322581,82.0,37.0,19.0
åFíJ,2016,1,4.761290322580645,10.4,0.8,10.451612903225806,16.7,5.0,-0.5258064516129033,5.5,-5.7,2.274193548387097,55.5,0.0,7.161290322580645,9.8,0.0,222.0,53.29032258064516,87.0,30.0,23.0
åFíJ,2016,2,5.962068965517242,14.3,2.8,11.875862068965516,22.0,7.5,0.9896551724137931,8.6,-2.8,1.1551724137931034,16.5,0.0,6.69655172413793,10.6,0.0,194.2,51.58620689655172,69.0,39.0,17.0
åFíJ,2016,3,9.496774193548386,16.0,3.7,14.874193548387098,22.0,6.1,4.616129032258065,11.5,-2.4,2.338709677419355,19.5,0.0,6.187096774193549,11.6,0.0,191.8,55.483870967741936,91.0,32.0,18.0
åFíJ,2016,4,15.0,19.6,10.0,20.60666666666667,28.8,12.4,9.97,14.0,4.3,2.9166666666666665,26.0,0.0,6.006666666666666,13.0,0.0,180.2,59.6,91.0,26.0,14.0
åFíJ,2016,5,20.148387096774194,24.7,16.6,26.1,33.0,18.6,14.735483870967743,19.1,10.0,1.6451612903225807,19.0,0.0,6.658064516129032,13.6,0.0,206.4,60.45161290322581,90.0,33.0,17.0
åFíJ,2016,6,22.65666666666667,27.5,18.9,27.45,34.4,20.9,18.766666666666666,21.6,11.8,4.033333333333333,57.5,0.0,5.053333333333333,13.9,0.0,151.6,68.73333333333333,92.0,32.0,11.0
åFíJ,2016,7,25.54516129032258,29.1,21.2,30.40967741935484,37.3,23.3,21.967741935483872,24.6,18.9,2.0161290322580645,23.0,0.0,4.351612903225806,12.2,0.0,134.9,74.7741935483871,93.0,55.0,12.0
åFíJ,2016,8,27.164516129032258,32.3,22.0,32.31935483870968,37.0,24.5,23.516129032258064,28.2,20.0,13.5,134.5,0.0,5.341935483870968,11.9,0.0,165.6,73.25806451612904,93.0,43.0,15.0
åFíJ,2016,9,24.346666666666668,29.0,19.2,28.176666666666666,34.8,20.7,21.326666666666664,24.7,18.1,7.3,70.0,0.0,3.1300000000000003,11.3,0.0,93.9,79.23333333333333,95.0,57.0,8.0
åFíJ,2016,10,18.096774193548388,25.5,10.7,22.648387096774194,32.3,12.7,14.103225806451613,20.4,7.1,1.096774193548387,18.5,0.0,4.883870967741935,10.8,0.0,151.4,63.38709677419355,91.0,43.0,15.0
åFíJ,2016,11,10.466666666666667,15.3,2.4,15.153333333333334,21.5,7.4,6.5,11.5,-1.5,2.8833333333333333,35.5,0.0,5.239999999999999,10.2,0.0,157.2,63.63333333333333,93.0,37.0,16.0
åFíJ,2016,12,7.254838709677419,12.2,2.9,13.241935483870968,19.2,8.0,2.2580645161290325,6.8,-2.8,1.435483870967742,26.0,0.0,7.164516129032258,9.4,0.4,222.1,54.483870967741936,75.0,38.0,24.0
åFíJ,2017,1,4.5,8.9,-0.5,10.619354838709677,19.0,3.4,-0.36129032258064514,5.1,-5.3,0.5161290322580645,9.5,0.0,7.616129032258065,10.1,0.0,236.1,48.58064516129032,73.0,33.0,25.0
åFíJ,2017,2,5.767857142857143,10.1,2.3,11.539285714285715,21.0,3.9,0.9035714285714286,3.9,-2.3,0.14285714285714285,2.5,0.0,8.532142857142857,10.8,0.0,238.9,39.42857142857143,72.0,26.0,24.0
åFíJ,2017,3,7.903225806451613,12.3,5.2,13.106451612903227,18.9,7.0,2.9935483870967743,6.9,-2.0,2.1129032258064515,27.0,0.0,6.848387096774194,11.6,0.0,212.3,50.16129032258065,81.0,29.0,20.0
åFíJ,2017,4,14.28,19.4,6.3,20.720000000000002,28.1,8.6,8.826666666666666,14.8,2.6,1.8333333333333333,35.0,0.0,7.556666666666667,12.9,0.0,226.7,54.5,90.0,30.0,21.0
åFíJ,2017,5,20.103225806451615,25.4,15.8,25.93548387096774,34.0,17.6,14.932258064516128,19.6,9.7,2.435483870967742,33.5,0.0,6.929032258064517,13.2,0.0,214.8,62.064516129032256,92.0,31.0,18.0
åFíJ,2017,6,22.35666666666667,25.5,16.7,27.816666666666666,32.8,17.9,18.023333333333333,22.4,13.7,1.7666666666666666,26.5,0.0,6.239999999999999,13.8,0.0,187.2,61.46666666666667,89.0,33.0,16.0
åFíJ,2017,7,27.76451612903226,30.1,22.5,32.832258064516125,36.2,24.3,23.93548387096774,26.1,20.9,5.838709677419355,46.5,0.0,5.638709677419355,12.7,0.0,174.8,71.41935483870968,90.0,59.0,16.0
åFíJ,2017,8,26.296774193548387,30.5,21.5,30.48709677419355,37.8,23.0,23.083870967741937,26.1,20.0,5.790322580645161,54.0,0.0,2.670967741935484,10.3,0.0,82.8,77.74193548387096,95.0,56.0,4.0
åFíJ,2017,9,22.873333333333335,27.0,18.6,27.75,33.3,19.6,18.96,22.3,13.9,5.383333333333334,44.5,0.0,5.516666666666667,11.3,0.0,165.5,69.73333333333333,95.0,45.0,15.0
åFíJ,2017,10,16.551612903225806,23.7,11.1,20.61935483870968,29.8,12.4,13.361290322580645,18.9,7.6,16.193548387096776,138.5,0.0,3.841935483870968,10.5,0.0,119.10000000000001,76.96774193548387,99.0,45.0,12.0
åFíJ,2017,11,10.5,16.4,4.5,16.216666666666665,23.1,9.0,5.48,11.2,0.5,0.4166666666666667,10.5,0.0,6.54,10.1,0.0,196.2,60.43333333333333,78.0,41.0,18.0
åFíJ,2017,12,5.377419354838709,8.6,2.2,11.529032258064516,17.1,6.4,0.11612903225806451,5.5,-3.4,0.0967741935483871,1.5,0.0,7.754838709677419,9.4,0.1,240.4,51.935483870967744,81.0,29.0,26.0
åFíJ,2018,1,3.6774193548387095,9.7,-0.7,9.458064516129031,17.3,3.5,-1.2354838709677418,5.8,-5.3,0.46774193548387094,12.5,0.0,7.229032258064516,9.8,0.0,224.1,47.483870967741936,72.0,29.0,23.0
åFíJ,2018,2,4.517857142857143,8.8,1.7,10.392857142857142,17.0,3.6,-0.4071428571428571,2.4,-3.6,0.5,5.0,0.0,7.182142857142857,10.3,0.0,201.1,47.07142857142857,84.0,29.0,21.0
